WT2018,WT2019,WT2020,WT2021,WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028
171.841,171.841,171.841,171.841,171.841,171.841,171.841,171.841,171.841,171.841,171.841
171.841,171.841,171.841,171.841,171.841,171.841,171.841,171.841,171.841,171.841,171.841
250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212
250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212
250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212
250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212
250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212
250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212
250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212
250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212
250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212,250.212
160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337
160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337
160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337
160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337
160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337
160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337
160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337
160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337
160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337
160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337,160.337
254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526
254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526
254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526
254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526
254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526
254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526
254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526
254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526
254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526,254.526
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122,171.122
199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882
199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882
199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882
199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882
199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882
199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882
199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882
199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882
199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882
199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882
199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882
199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882,199.882
127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263
127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263
127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263
127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263
127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263
127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263
127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263
127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263,127.263
130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139
130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139
130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139
130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139
130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139
130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139
130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139
130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139,130.139
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
214.262,214.262,214.262,214.262,214.262,214.262,214.262,214.262,214.262,214.262,214.262
301.98,301.98,301.98,301.98,301.98,301.98,301.98,301.98,301.98,301.98,301.98
301.98,301.98,301.98,301.98,301.98,301.98,301.98,301.98,301.98,301.98,301.98
301.98,301.98,301.98,301.98,301.98,301.98,301.98,301.98,301.98,301.98,301.98
128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701
128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701
128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701
128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701
128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701
128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701
128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701
128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701,128.701
162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494
162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494
162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494
162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494
162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494
162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494
162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494
162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494
162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494,162.494
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271,150.271
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213,163.213
118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635
118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635
118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635
118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635
118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635,118.635
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362,142.362
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312,178.312
166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089
166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089
166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089
166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089
166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089
166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089
166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089,166.089
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535,190.535
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37,165.37
